Bedrooms,Bathrooms,AreaSqFt,PricePerSqFt,PropertyType,Neighborhood,SoldPrice,Address
1.0,1.0,1538.0,357.6072821846554,SINGLE_FAMILY,San Francisco,550000,"929 Bush St Apt 1, San Francisco, CA, 94109"
3.0,2.0,1538.0,227.56827048114434,LAND,San Francisco,350000,"168 Clara St, San Francisco, CA, 94107"
3.0,2.0,2007.0,871.9481813652217,SINGLE_FAMILY,San Francisco,1750000,"154 Lomita Ave, San Francisco, CA, 94122"
2.0,2.0,1255.0,541.0358565737051,SINGLE_FAMILY,San Francisco,679000,"36 Rebecca Ln, San Francisco, CA, 94124"
0.0,2.0,1944.0,309.156378600823,SINGLE_FAMILY,San Francisco,601000,"1621 Shafter Ave, San Francisco, CA, 94124"
6.0,3.0,2008.0,477.0916334661355,MULTI_FAMILY,San Francisco,958000,"1165-1167 Kearny St, San Francisco, CA, 94133"
2.0,2.0,892.0,715.2466367713005,CONDO,San Francisco,638000,"301 Crescent Ct Apt 3208, San Francisco, CA, 94134"
4.0,2.0,2387.0,1434.8554671135316,SINGLE_FAMILY,San Francisco,3425000,"289 Frederick St, San Francisco, CA, 94117"
2.0,1.0,1538.0,607.9323797139142,CONDOS,San Francisco,935000,"119 Corwin St Apt 3, San Francisco, CA, 94114"
1.0,1.0,850.0,1000.0,SINGLE_FAMILY,San Francisco,850000,"3114 Clay St Apt 3, San Francisco, CA, 94115"
6.0,5.0,4137.0,344.4525018129079,MULTI_FAMILY,San Francisco,1425000,"1218 25th Ave, San Francisco, CA, 94122"
3.0,2.0,1774.0,731.6798196166854,CONDO,San Francisco,1298000,"2666 Pine St # 6, San Francisco, CA, 94115"
3.0,2.0,1480.0,1021.1148648648649,CONDOS,San Francisco,1511250,"1820 Vallejo St Apt 103, San Francisco, CA, 94123"
2.0,2.0,1116.0,1039.426523297491,CONDOS,San Francisco,1160000,"88 King St Unit 507, San Francisco, CA, 94107"
1.0,2.0,935.0,679.144385026738,CONDOS,San Francisco,635000,"545 Leavenworth St Apt 7, San Francisco, CA, 94109"
1.0,1.0,931.0,1288.936627282492,CONDOS,San Francisco,1200000,"1101 Green St Unit 1702, San Francisco, CA, 94109"
2.0,2.0,1538.0,1365.4096228868661,SINGLE_FAMILY,San Francisco,2100000,"1760 Dolores St, San Francisco, CA, 94110"
1.0,1.0,847.0,991.7355371900826,CONDOS,San Francisco,840000,"2200 Market St Apt 202, San Francisco, CA, 94114"
1.0,1.0,1538.0,724.9674902470741,CONDOS,San Francisco,1115000,"2823 Pierce St, San Francisco, CA, 94123"
8.0,6.0,12027.0,2286.521992184252,SINGLE_FAMILY,San Francisco,27500000,"2440 Pacific Ave, San Francisco, CA, 94115"
4.0,2.0,1502.0,798.9347536617843,SINGLE_FAMILY,San Francisco,1200000,"40 Gambier St, San Francisco, CA, 94134"
3.0,2.0,3230.0,1331.2693498452013,MULTI_FAMILY,San Francisco,4300000,"1760 Great Hwy, San Francisco, CA, 94122"
3.0,2.0,2900.0,420.6896551724138,MULTI_FAMILY,San Francisco,1220000,"2888 Harrison St, San Francisco, CA, 94110"
3.0,2.0,1900.0,1147.3684210526317,CONDOS,San Francisco,2180000,"150 Eureka St Unit 401, San Francisco, CA, 94114"
2.0,2.0,1054.0,849.1935483870968,CONDOS,San Francisco,895050,"631 Folsom St Apt 7B, San Francisco, CA, 94107"
3.0,2.0,1655.0,1450.1510574018127,SINGLE_FAMILY,San Francisco,2400000,"1089 Clayton St, San Francisco, CA, 94117"
2.0,1.0,1232.0,1258.1168831168832,CONDOS,San Francisco,1550000,"4139 20th St, San Francisco, CA, 94114"
5.0,2.0,1538.0,1030.559167750325,MULTI_FAMILY,San Francisco,1585000,"122-124 Banks St, San Francisco, CA, 94110"
3.0,2.0,1800.0,861.1111111111111,SINGLE_FAMILY,San Francisco,1550000,"41 Vista Verde Ct, San Francisco, CA, 94131"
3.0,2.0,1396.0,823.78223495702,SINGLE_FAMILY,San Francisco,1150000,"735 France Ave, San Francisco, CA, 94112"
2.0,1.0,1395.0,681.0035842293906,CONDOS,San Francisco,950000,"60 Rausch St Apt 211, San Francisco, CA, 94103"
2.0,1.0,1594.0,878.2936010037641,SINGLE_FAMILY,San Francisco,1400000,"546 46th Ave, San Francisco, CA, 94121"
3.0,2.0,1460.0,719.1780821917808,CONDOS,San Francisco,1050000,"2780 19th Ave Unit 61, San Francisco, CA, 94132"
3.0,1.0,1426.0,911.6409537166901,CONDOS,San Francisco,1300000,"310 Pierce St, San Francisco, CA, 94117"
8.0,2.0,5285.0,398.29706717123935,MULTI_FAMILY,San Francisco,2105000,"215 Church St, San Francisco, CA, 94114"
3.0,2.0,1188.0,1426.7676767676767,CONDOS,San Francisco,1695000,"3935 25th St, San Francisco, CA, 94114"
3.0,3.0,2473.0,788.5159725030328,SINGLE_FAMILY,San Francisco,1950000,"715 Victoria St, San Francisco, CA, 94127"
4.0,2.0,1759.0,892.552586696987,CONDOS,San Francisco,1570000,"1103 Guerrero St, San Francisco, CA, 94110"
1.0,1.0,852.0,1115.0234741784038,CONDOS,San Francisco,950000,"317 29th St Apt 307, San Francisco, CA, 94131"
6.0,2.0,10423.0,498.89667082413894,MULTI_FAMILY,San Francisco,5200000,"514-520 Castro St, San Francisco, CA, 94114"
3.0,2.0,1509.0,904.572564612326,CONDOS,San Francisco,1365000,"71 Germania St, San Francisco, CA, 94117"
3.0,2.0,1940.0,966.4948453608248,CONDO,San Francisco,1875000,"3122 Clay St, San Francisco, CA, 94115"
1.0,2.0,887.0,1204.0586245772265,CONDOS,San Francisco,1068000,"110 Channel St Unit 532, San Francisco, CA, 94158"
2.0,1.0,1059.0,651.5580736543909,SINGLE_FAMILY,San Francisco,690000,"562 Naples St, San Francisco, CA, 94112"
2.0,1.0,1779.0,590.2192242833053,SINGLE_FAMILY,San Francisco,1050000,"188 Rolph St, San Francisco, CA, 94112"
2.0,1.0,1465.0,1088.7372013651877,CONDOS,San Francisco,1595000,"3879 17th St, San Francisco, CA, 94114"
3.0,2.0,1538.0,1121.5864759427827,CONDOS,San Francisco,1725000,"170 Pacific Ave Apt 45, San Francisco, CA, 94111"
3.0,1.0,1490.0,1107.3825503355704,SINGLE_FAMILY,San Francisco,1650000,"10 Hazelwood Ave, San Francisco, CA, 94112"
4.0,2.0,1953.0,614.4393241167435,SINGLE_FAMILY,San Francisco,1200000,"255 Amber Dr, San Francisco, CA, 94131"
5.0,2.0,1805.0,811.634349030471,SINGLE_FAMILY,San Francisco,1465000,"1306 Funston Ave, San Francisco, CA, 94122"
3.0,2.0,1442.0,894.5908460471567,CONDOS,San Francisco,1290000,"950 Tennessee St Unit 127, San Francisco, CA, 94107"
3.0,1.0,750.0,876.0,SINGLE_FAMILY,San Francisco,657000,"128 Valmar Ter, San Francisco, CA, 94112"
4.0,4.0,4119.0,1310.9978150036416,SINGLE_FAMILY,San Francisco,5400000,"44 Commonwealth Ave, San Francisco, CA, 94118"
2.0,2.0,1445.0,2698.961937716263,SINGLE_FAMILY,San Francisco,3900000,"1284 Stanyan St, San Francisco, CA, 94117"
3.0,2.0,1651.0,802.5439127801333,SINGLE_FAMILY,San Francisco,1325000,"1700 Cayuga Ave, San Francisco, CA, 94112"
4.0,3.0,2359.0,741.839762611276,SINGLE_FAMILY,San Francisco,1750000,"44 University St, San Francisco, CA, 94134"
2.0,4.0,2930.0,616.0409556313994,MULTI_FAMILY,San Francisco,1805000,"2817 24th St, San Francisco, CA, 94110"
3.0,1.0,1100.0,1000.0,SINGLE_FAMILY,San Francisco,1100000,"1310 Palou Ave, San Francisco, CA, 94124"
4.0,3.0,2232.0,1049.9551971326164,SINGLE_FAMILY,San Francisco,2343500,"3525 Cabrillo St, San Francisco, CA, 94121"
3.0,1.0,1293.0,1044.0835266821346,CONDOS,San Francisco,1350000,"251 Connecticut St, San Francisco, CA, 94107"
2.0,1.0,1050.0,1309.5238095238096,SINGLE_FAMILY,San Francisco,1375000,"1462 20th Ave, San Francisco, CA, 94122"
4.0,2.0,2848.0,1018.2584269662922,SINGLE_FAMILY,San Francisco,2900000,"265 Page St, San Francisco, CA, 94102"
2.0,2.0,2050.0,1536.5853658536585,CONDOS,San Francisco,3150000,"1998 Vallejo St Apt 6, San Francisco, CA, 94123"
3.0,1.0,1400.0,350.0,SINGLE_FAMILY,San Francisco,490000,"2190 30th Ave, San Francisco, CA, 94116"
3.0,2.0,3100.0,693.5483870967741,MULTI_FAMILY,San Francisco,2150000,"1522 /1524 Waller St, San Francisco, CA, 94117"
3.0,2.0,1743.0,817.5559380378658,CONDOS,San Francisco,1425000,"1220 25th Ave, San Francisco, CA, 94122"
3.0,2.0,2360.0,1080.5084745762713,SINGLE_FAMILY,San Francisco,2550000,"936 Kirkham St, San Francisco, CA, 94122"
4.0,2.0,1555.0,874.5980707395498,SINGLE_FAMILY,San Francisco,1360000,"250 Ramsell St, San Francisco, CA, 94132"
1.0,1.0,613.0,629.7275693311583,CONDOS,San Francisco,386023,"723 Taylor St Apt 201, San Francisco, CA, 94108"
3.0,1.0,1612.0,961.5384615384615,SINGLE_FAMILY,San Francisco,1550000,"3040 Balboa St, San Francisco, CA, 94121"
3.0,3.0,2128.0,1080.827067669173,SINGLE_FAMILY,San Francisco,2300000,"154 Saturn St, San Francisco, CA, 94114"
5.0,2.0,2388.0,663.7353433835846,MULTI_FAMILY,San Francisco,1585000,"122 Banks St, San Francisco, CA, 94110"
3.0,1.0,1210.0,1177.685950413223,SINGLE_FAMILY,San Francisco,1425000,"4279 Cesar Chavez St, San Francisco, CA, 94131"
3.0,2.0,1650.0,939.3939393939394,SINGLE_FAMILY,San Francisco,1550000,"348 Edna St, San Francisco, CA, 94112"
5.0,3.0,2542.0,1298.1904012588514,SINGLE_FAMILY,San Francisco,3300000,"641 27th St, San Francisco, CA, 94131"
4.0,2.0,2581.0,1356.0635412630763,SINGLE_FAMILY,San Francisco,3500000,"1480 Willard St, San Francisco, CA, 94117"
5.0,2.0,1823.0,575.973669775096,SINGLE_FAMILY,San Francisco,1050000,"737 London St, San Francisco, CA, 94112"
5.0,3.0,1538.0,966.8400520156047,MULTI_FAMILY,San Francisco,1487000,"2330 15th St, San Francisco, CA, 94114"
2.0,2.0,1538.0,942.7828348504552,CONDOS,San Francisco,1450000,"2200 Pacific Ave Apt 4F, San Francisco, CA, 94115"
4.0,4.0,2840.0,818.6619718309859,CONDOS,San Francisco,2325000,"1275 Guerrero St, San Francisco, CA, 94110"
3.0,1.0,1230.0,1300.8130081300812,SINGLE_FAMILY,San Francisco,1600000,"582 22nd Ave, San Francisco, CA, 94121"
3.0,1.0,1731.0,1010.9763142692085,CONDOS,San Francisco,1750000,"28 Clayton St, San Francisco, CA, 94117"
3.0,2.0,1538.0,1690.5071521456437,SINGLE_FAMILY,San Francisco,2600000,"1218 Mariposa St, San Francisco, CA, 94107"
5.0,2.0,4050.0,246.91358024691357,MULTI_FAMILY,San Francisco,1000000,"3351 Cesar Chavez St, San Francisco, CA, 94110"
3.0,2.0,1538.0,2535.7607282184654,LAND,San Francisco,3900000,"1541 Shrader St, San Francisco, CA, 94117"
3.0,2.0,1799.0,1314.0633685380767,SINGLE_FAMILY,San Francisco,2364000,"381 Wawona St, San Francisco, CA, 94127"
3.0,2.0,1639.0,1372.7882855399635,CONDOS,San Francisco,2250000,"1000 3rd St Unit 1207, San Francisco, CA, 94158"
3.0,3.0,1868.0,910.0642398286938,TOWNHOMES,San Francisco,1700000,"1218 Treat Ave, San Francisco, CA, 94110"
5.0,4.0,3990.0,1040.1002506265663,SINGLE_FAMILY,San Francisco,4150000,"2813 Scott St, San Francisco, CA, 94123"
0.0,1.0,343.0,1122.4489795918366,CONDOS,San Francisco,385000,"1930 Mission St Unit 17, San Francisco, CA, 94103"
2.0,2.0,1314.0,1263.318112633181,CONDO,San Francisco,1660000,"509 Frederick St Apt 3, San Francisco, CA, 94117"
3.0,2.0,1538.0,536.4109232769831,SINGLE_FAMILY,San Francisco,825000,"1020 Alabama St, San Francisco, CA, 94110"
3.0,2.0,2064.0,1308.139534883721,CONDO,San Francisco,2700000,"1501 Beach St # 103, San Francisco, CA, 94123"
12.0,2.0,7500.0,304.6666666666667,MULTI_FAMILY,San Francisco,2285000,"238 Noe St, San Francisco, CA, 94114"
1.0,1.0,1152.0,707.4652777777778,CONDOS,San Francisco,815000,"221 Clara St Apt 14, San Francisco, CA, 94107"
3.0,2.0,1535.0,631.9218241042345,SINGLE_FAMILY,San Francisco,970000,"290 Munich St, San Francisco, CA, 94112"
2.0,1.0,1075.0,1172.093023255814,SINGLE_FAMILY,San Francisco,1260000,"2341 28th Ave, San Francisco, CA, 94116"
1.0,1.0,993.0,931.520644511581,CONDOS,San Francisco,925000,"1020 Union St Apt 18, San Francisco, CA, 94133"
2.0,1.0,1325.0,1177.3584905660377,SINGLE_FAMILY,San Francisco,1560000,"1465 23rd Ave, San Francisco, CA, 94122"
1.0,1.0,1126.0,753.9964476021314,CONDOS,San Francisco,849000,"2875 21st St Apt 10, San Francisco, CA, 94110"
3.0,1.0,1485.0,986.5319865319865,SINGLE_FAMILY,San Francisco,1465000,"1009 Portola Dr, San Francisco, CA, 94127"
4.0,4.0,1980.0,54.54545454545455,MULTI_FAMILY,San Francisco,108000,"194 27th St, San Francisco, CA, 94110"
2.0,2.0,1041.0,1056.6762728146014,CONDO,San Francisco,1100000,"760 Treat Ave # 2, San Francisco, CA, 94110"
5.0,3.0,3220.0,1211.1801242236024,SINGLE_FAMILY,San Francisco,3900000,"26 Forest Side Ave, San Francisco, CA, 94127"
2.0,2.0,1126.0,790.4085257548845,CONDOS,San Francisco,890000,"250 King St Unit 622, San Francisco, CA, 94107"
3.0,2.0,1392.0,887.2126436781609,CONDOS,San Francisco,1235000,"20 Natick St, San Francisco, CA, 94131"
3.0,3.0,3200.0,1531.25,CONDO,San Francisco,4900000,"2190 Broadway St Apt 9E, San Francisco, CA, 94115"
4.0,2.0,1538.0,1332.8998699609883,SINGLE_FAMILY,San Francisco,2050000,"674 Douglass St, San Francisco, CA, 94114"
3.0,2.0,2151.0,1301.7201301720131,SINGLE_FAMILY,San Francisco,2800000,"155 Hartford St, San Francisco, CA, 94114"
1.0,1.0,880.0,870.4545454545455,CONDOS,San Francisco,766000,"287 Hermann St, San Francisco, CA, 94117"
2.0,3.0,2043.0,1167.4008810572686,CONDOS,San Francisco,2385000,"3190 Clay St, San Francisco, CA, 94115"
4.0,2.0,2106.0,949.667616334283,CONDOS,San Francisco,2000000,"747 Filbert St, San Francisco, CA, 94133"
2.0,1.0,981.0,1019.367991845056,SINGLE_FAMILY,San Francisco,1000000,"263 Madison St, San Francisco, CA, 94134"
3.0,2.0,1460.0,719.1780821917808,CONDO,San Francisco,1050000,"2760 19th Ave # 61, San Francisco, CA, 94132"
2.0,2.0,1387.0,594.8089401586158,CONDOS,San Francisco,825000,"300 3rd St Apt 918, San Francisco, CA, 94107"
2.0,1.0,950.0,957.8947368421053,SINGLE_FAMILY,San Francisco,910000,"323 Chicago Way, San Francisco, CA, 94112"
1.0,1.0,1034.0,1276.595744680851,CONDOS,San Francisco,1320000,"3835 Scott St Apt 305, San Francisco, CA, 94123"
2.0,2.0,1252.0,998.4025559105431,CONDOS,San Francisco,1250000,"1610 Sacramento St Apt 3, San Francisco, CA, 94109"
1.0,1.0,722.0,1034.6260387811635,CONDOS,San Francisco,747000,"88 Townsend St Apt 119, San Francisco, CA, 94107"
4.0,2.0,2525.0,1033.6633663366338,SINGLE_FAMILY,San Francisco,2610000,"32 Taraval St, San Francisco, CA, 94116"
3.0,3.0,1413.0,1043.8782731776362,SINGLE_FAMILY,San Francisco,1475000,"222 Stillings Ave, San Francisco, CA, 94131"
7.0,2.0,6016.0,365.6914893617021,MULTI_FAMILY,San Francisco,2200000,"1684 Washington St, San Francisco, CA, 94109"
12.0,2.0,6632.0,452.3522316043426,MULTI_FAMILY,San Francisco,3000000,"113-115 Bartlett St, San Francisco, CA, 94110"
5.0,3.0,2650.0,830.188679245283,MULTI_FAMILY,San Francisco,2200000,"135 Duncan St, San Francisco, CA, 94110"
3.0,2.0,1366.0,1079.7950219619327,SINGLE_FAMILY,San Francisco,1475000,"1831 Rivera St, San Francisco, CA, 94116"
4.0,3.0,1864.0,930.793991416309,MULTI_FAMILY,San Francisco,1735000,"236-236B 27th St, San Francisco, CA, 94131"
7.0,5.0,4710.0,711.2526539278132,MULTI_FAMILY,San Francisco,3350000,"3721-3723 Webster St, San Francisco, CA, 94123"
3.0,2.0,1325.0,792.4528301886793,SINGLE_FAMILY,San Francisco,1050000,"312 Avalon Ave, San Francisco, CA, 94112"
2.0,2.0,1715.0,1000.0,SINGLE_FAMILY,San Francisco,1715000,"1130 Moraga St, San Francisco, CA, 94122"
4.0,2.0,1967.0,657.3462125063548,CONDOS,San Francisco,1293000,"2342 Franklin St, San Francisco, CA, 94123"
2.0,1.0,1014.0,748.5207100591716,CONDOS,San Francisco,759000,"240 Myrtle St, San Francisco, CA, 94109"
3.0,2.0,1774.0,731.6798196166854,CONDOS,San Francisco,1298000,"2670 Pine St Apt 3, San Francisco, CA, 94115"
3.0,3.0,2348.0,633.3049403747871,MULTI_FAMILY,San Francisco,1487000,"2332 15th St # 2330, San Francisco, CA, 94114"
1.0,1.0,1056.0,629.7348484848485,CONDOS,San Francisco,665000,"1097 Howard St Unit 203, San Francisco, CA, 94103"
3.0,2.0,1538.0,552.665799739922,SINGLE_FAMILY,San Francisco,850000,"3114 Clay St Apt 5, San Francisco, CA, 94115"
1.0,1.0,708.0,685.0282485875706,CONDOS,San Francisco,485000,"5853 Mission St Apt 2, San Francisco, CA, 94112"
3.0,12.0,0.0,980000.0,MULTI_FAMILY,San Francisco,980000,"1335 Union St Apt 10, San Francisco, CA, 94109"
2.0,1.0,1538.0,845.2535760728218,SINGLE_FAMILY,San Francisco,1300000,"2458 45th Ave, San Francisco, CA, 94116"
8.0,4.0,4120.0,367.1116504854369,MULTI_FAMILY,San Francisco,1512500,"166 10th Ave, San Francisco, CA, 94118"
3.0,3.0,1608.0,917.2885572139304,CONDO,San Francisco,1475000,"104 Bache St, San Francisco, CA, 94110"
2.0,2.0,1401.0,1306.2098501070664,CONDOS,San Francisco,1830000,"201 Folsom St Apt 19G, San Francisco, CA, 94105"
4.0,2.0,2812.0,604.5519203413941,MULTI_FAMILY,San Francisco,1700000,"205-207 Downey St, San Francisco, CA, 94117"
3.0,2.0,1624.0,1162.5615763546798,SINGLE_FAMILY,San Francisco,1888000,"22 Temple St, San Francisco, CA, 94114"
2.0,1.0,1360.0,970.5882352941177,CONDOS,San Francisco,1320000,"2538 Bryant St, San Francisco, CA, 94110"
3.0,2.0,1270.0,1051.1811023622047,SINGLE_FAMILY,San Francisco,1335000,"62 Aquavista Way, San Francisco, CA, 94131"
1.0,1.0,1538.0,455.1365409622887,CONDOS,San Francisco,700000,"3091 California St Unit 2, San Francisco, CA, 94115"
2.0,1.0,942.0,1220.8067940552016,CONDOS,San Francisco,1150000,"4187 26th St, San Francisco, CA, 94131"
1.0,1.0,676.0,1242.603550295858,CONDOS,San Francisco,840000,"1688 Pine St Unit E1209, San Francisco, CA, 94109"
6.0,2.0,6330.0,365.086887835703,MULTI_FAMILY,San Francisco,2311000,"2255-2259 San Jose Ave, San Francisco, CA, 94112"
3.0,3.0,2877.0,955.8567952728537,SINGLE_FAMILY,San Francisco,2750000,"167 Cresta Vista Dr, San Francisco, CA, 94127"
2.0,1.0,914.0,1094.0919037199126,CONDOS,San Francisco,1000000,"5039 California St, San Francisco, CA, 94118"
3.0,2.0,1538.0,2178.1534460338103,SINGLE_FAMILY,San Francisco,3350000,"328 Jersey St, San Francisco, CA, 94114"
1.0,1.0,516.0,1017.4418604651163,CONDOS,San Francisco,525000,"1238 Sutter St Unit 401, San Francisco, CA, 94109"
2.0,2.0,1538.0,910.2730819245774,SINGLE_FAMILY,San Francisco,1400000,"68 Landers St, San Francisco, CA, 94114"
5.0,3.0,2840.0,1126.7605633802816,SINGLE_FAMILY,San Francisco,3200000,"479 Pacheco St, San Francisco, CA, 94116"
1.0,1.0,710.0,1029.9295774647887,CONDOS,San Francisco,731250,"425 1st St Unit 4405, San Francisco, CA, 94105"
2.0,1.0,800.0,850.0,SINGLE_FAMILY,San Francisco,680000,"57 Cayuga Ave, San Francisco, CA, 94112"
3.0,2.0,1895.0,897.0976253298153,CONDOS,San Francisco,1700000,"150 Eureka St Unit 301, San Francisco, CA, 94114"
6.0,2.0,3904.0,794.0573770491803,MULTI_FAMILY,San Francisco,3100000,"943-945 Sanchez St, San Francisco, CA, 94114"
3.0,2.0,1182.0,917.9357021996616,SINGLE_FAMILY,San Francisco,1085000,"1510 Ortega St, San Francisco, CA, 94122"
4.0,4.0,2879.0,1022.2299409517193,MULTI_FAMILY,San Francisco,2943000,"843-845 Dolores St, San Francisco, CA, 94110"
3.0,3.0,1758.0,875.9954493742889,SINGLE_FAMILY,San Francisco,1540000,"219 DE Montfort Ave, San Francisco, CA, 94112"
4.0,3.0,1538.0,1381.6644993498048,SINGLE_FAMILY,San Francisco,2125000,"166 Middlefield Dr, San Francisco, CA, 94132"
4.0,3.0,2900.0,820.6896551724138,CONDOS,San Francisco,2380000,"1885 Jackson St Apt 501, San Francisco, CA, 94109"
0.0,1.0,520.0,637.5,CONDOS,San Francisco,331500,"631 Ofarrell St Apt 1112, San Francisco, CA, 94109"
6.0,4.0,2750.0,454.54545454545456,MULTI_FAMILY,San Francisco,1250000,"1630 Oakdale Ave, San Francisco, CA, 94124"
2.0,2.0,1731.0,1010.9763142692085,TOWNHOMES,San Francisco,1750000,"3131 Pierce St Unit 101, San Francisco, CA, 94123"
3.0,2.0,1205.0,912.8630705394191,SINGLE_FAMILY,San Francisco,1100000,"1818 44th Ave, San Francisco, CA, 94122"
3.0,2.0,1575.0,1476.1904761904761,SINGLE_FAMILY,San Francisco,2325000,"160 Swiss Ave, San Francisco, CA, 94131"
3.0,2.0,1514.0,1149.2734478203436,CONDO,San Francisco,1740000,"82 Henry St # 301, San Francisco, CA, 94114"
3.0,3.0,1650.0,1406.060606060606,CONDOS,San Francisco,2320000,"525 27th St Apt 2, San Francisco, CA, 94131"
3.0,2.0,1538.0,2373.2119635890767,CONDOS,San Francisco,3650000,"1580 Pacific Ave Unit 604, San Francisco, CA, 94109"
3.0,1.0,1166.0,756.4322469982848,SINGLE_FAMILY,San Francisco,882000,"124 16th Ave, San Francisco, CA, 94118"
3.0,2.0,1673.0,986.252241482367,SINGLE_FAMILY,San Francisco,1650000,"1124 Judah St, San Francisco, CA, 94122"
3.0,2.0,1538.0,392.3927178153446,OTHER,San Francisco,603500,"360 5th St, San Francisco, CA, 94107"
2.0,2.0,1467.0,817.9959100204499,CONDO,San Francisco,1200000,"101 Lombard St Apt 307W, San Francisco, CA, 94111"
3.0,2.0,1180.0,1084.7457627118645,CONDOS,San Francisco,1280000,"2577 Harrison St Unit 2, San Francisco, CA, 94110"
1.0,1.0,1101.0,1073.115349682107,CONDOS,San Francisco,1181500,"1 Steuart Ln Unit 308, San Francisco, CA, 94105"
2.0,2.0,1312.0,1326.219512195122,CONDOS,San Francisco,1740000,"82 Henry St, San Francisco, CA, 94114"
2.0,1.0,1035.0,951.6908212560387,SINGLE_FAMILY,San Francisco,985000,"1446 Shafter Ave, San Francisco, CA, 94124"
3.0,2.0,1801.0,1096.6129927817879,SINGLE_FAMILY,San Francisco,1975000,"436 Joost Ave, San Francisco, CA, 94127"
4.0,3.0,2500.0,492.0,MULTI_FAMILY,San Francisco,1230000,"1343 Pierce St, San Francisco, CA, 94115"
5.0,4.0,3161.0,743.435621638722,MULTI_FAMILY,San Francisco,2350000,"993-995 Duncan St, San Francisco, CA, 94131"
2.0,2.0,1290.0,651.1627906976744,CONDOS,San Francisco,840000,"1388 Gough St Apt 906, San Francisco, CA, 94109"
2.0,2.0,963.0,892.0041536863966,CONDOS,San Francisco,859000,"8 Buchanan St Unit 415, San Francisco, CA, 94102"
6.0,6.0,9704.0,1286.7848309975268,SINGLE_FAMILY,San Francisco,12486960,"21 Everson St, San Francisco, CA, 94131"
1.0,1.0,1106.0,669.0777576853526,CONDOS,San Francisco,740000,"1247 Harrison St Apt 19, San Francisco, CA, 94103"
2.0,2.0,1560.0,653.8461538461538,CONDOS,San Francisco,1020000,"60 Rausch St Apt 308, San Francisco, CA, 94103"
2.0,1.0,691.0,546.3096960926194,CONDOS,San Francisco,377500,"625 Larkin St Unit 4, San Francisco, CA, 94109"
4.0,3.0,2405.0,941.7879417879418,CONDOS,San Francisco,2265000,"555 Fulton St Unit 519, San Francisco, CA, 94102"
3.0,4.0,2900.0,396.55172413793105,OTHER,San Francisco,1150000,"326 Cortland Ave, San Francisco, CA, 94110"
3.0,1.0,1250.0,912.0,SINGLE_FAMILY,San Francisco,1140000,"345 Banks St, San Francisco, CA, 94110"
3.0,4.0,1538.0,910.2730819245774,MULTI_FAMILY,San Francisco,1400000,"2721-2725 Harrison St, San Francisco, CA, 94110"
3.0,2.0,1687.0,1363.3669235328987,SINGLE_FAMILY,San Francisco,2300000,"19 Elsie St, San Francisco, CA, 94110"
4.0,3.0,3520.0,340.90909090909093,MULTI_FAMILY,San Francisco,1200000,"772-774 14th St, San Francisco, CA, 94114"
